Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,95.4063110351562,92.926628112793,93.3964691162109,96.0182037353516,97.1333618164062,97.8367385864258,98.3626403808594,98.6990509033203,98.7940902709961,98.8697814941406,98.855643801119,98.7042528833624,98.9066848845224,97.15563448844,95.6311535513474,96.2219697129545,96.2574604579347,95.7761544783431,94.3275054202176,93.1800129351047,92.5769881927004,89.7872630978958,91.5021106685076,90.3595586965317,..
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,75.6187362670898,75.0011596679688,80.088996887207,80.5677719116211,76.2537536621094,75.8026123046875,74.2519378662109,74.8359527587891,75.0242767333984,77.2140274047852,77.5925369262695,81.2371978759766,80.938362121582,83.2836303710938,81.5115814208984,79.8283920288086,78.8863677978516,74.4872817993164,75.3229827880859,73.2459411621094,74.9618181140898,78.8341986282999,79.4472788704033,80.2757406864183,..
Malaysia,MYS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,26.960880279541,28.92991065979,31.2641696929932,29.779899597168,27.1163005828857,27.6703605651856,29.375789642334,32.9037017822266,35.0602111816406,36.6774305573553,35.5661790570975,36.825516807355,38.0700970900265,38.3919142029325,44.289909239243,45.4034659569972,42.293211695146,43.3100279300797,40.8082966813944,39.7445667367633,38.1899993008367,36.9853099297291,37.2745812491757,38.5013945445142,..
Malaysia,MYS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,89.6622695922852,89.1887664794922,92.4733581542969,96.5558395385742,94.891357421875,95.7666091918945,99.7894134521484,102.015983581543,98.8521499633789,99.3003235082674,104.016576005483,98.8378891974858,96.9399866847297,94.1270061120049,90.0391703159198,89.9368288858535,91.2078079760904,90.203100362005,94.0461286908254,90.6984530659665,84.4996360102387,91.8132677411604,87.7397769648065,..
Malaysia,MYS,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,83.1688232421875,82.3731231689453,91.94384765625,86.3433074951172,80.9721069335938,82.1086807250977,83.2186584472656,83.3526229858398,82.9303817749023,84.4771728515625,86.6200953705401,86.9308836521127,82.4879342688043,81.3589478661366,81.9432050445749,78.2724675383393,76.9440224215558,73.1435548327853,73.9009248486187,75.1532775359419,79.5298539227476,79.4433381358343,81.8215467527372,81.4668316291256,..
Malaysia,MYS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,93.120002746582,..,..,..,..,..,94.879997253418,95.0800018310547,94.8499984741211,94.9700012207031,..,..,95.7699966430664,..,..,..
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.48446989059448,7.65792989730835,7.50288009643555,5.92389011383057,..,4.48576021194458,4.37253999710083,3.95851993560791,5.97418022155762,4.96645021438599,5.76293992996216,5.73902988433838,5.48122978210449,5.21264982223511,4.89487981796265,4.75191020965576,4.6753101348877,4.47865009307861,4.15775012969971,3.91176009178162,4.26109393398867,3.49933781956284,3.51481008529663,..,..
Malaysia,MYS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,24.3485202789307,25.903600692749,24.5424404144287,21.0129203796387,..,16.745569229126,16.1246604919434,14.0386400222778,18.4646301269531,18.4062309265137,20.9770202636719,19.8511600494385,19.454309463501,19.8005599975586,19.8107299804688,20.7891407012939,21.2099094390869,19.6432590484619,17.6363105773926,15.6218795776367,20.4625782848639,20.1496790295371,14.1005201339722,..,..
Malaysia,MYS,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,26.3833,27.00911,25.10558,20.26725,..,13.8087,13.77379,11.99764,21.34924,18.05817,19.1991,20.8482,20.06423,..,..,21.14754,22.59321,22.81098,..,..,..,..,..,..,..
Malaysia,MYS,"Children out of school, primary",SE.PRM.UNER,154096,229189,224818,142038,107279,178184,146936,138396,130737,151224,166212,175024,179814,229155,254960,258741,254364,250219,354480,389154,404416,419775,308987,404724,..
Malaysia,MYS,"Children out of school, primary, female",SE.PRM.UNER.FE,54935,96057,94482,51769,34147,48921,40470,48908,24871,55835,56339,62419,64936,94986,99314,106312,102305,101332,150870,164351,169643,180569,126620,181582,..
Malaysia,MYS,"Children out of school, primary, male",SE.PRM.UNER.MA,99161,133132,130336,90269,73132,129263,106466,89488,105866,95389,109873,112605,114878,134169,155646,152429,152059,148887,203610,224803,234773,239206,182367,223142,..
Malaysia,MYS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03576004505157,1.04010999202728,1.05480003356934,1.05432999134064,1.04351997375488,1.03987002372742,1.03830003738403,1.04065001010895,1.0393500328064,1.03811001777649,1.0424599647522,1.02717995643616,1.03311002254486,1.04203999042511,1.04466998577118,1.03882002830505,1.03454005718231,1.04651999473572,1.04038000106812,1.03951001167297,..,..,..,..,..
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1037480772,11754.5678336248,11386.0395636528,11874.4273684245,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.08,73.469,73.727,74.027,74.37,74.697,74.961,75.151,75.269,75.376,75.488,75.552,75.464,75.345,75.288,75.371,75.542,75.734,75.9,76.057,73.917,75.444,76.657,76.821,..
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.0180877676224,64.056368465184,65.0750932867555,66.0647889111941,67.0159820173565,67.9191992840997,68.7649673902807,69.5438130147565,70.2462628363839,70.8625314831025,71.4245166681964,71.9680127926087,72.4882717118078,72.9802206910773,73.4387869957006,73.8588978909614,74.2354806421432,74.5634625145296,74.8377707734042,75.0511895575672,75.5088628191907,75.9741357073003,76.4434752105739,76.9170296648992,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,23526538,24102477,24679602,25256772,25836071,26417909,26998389,27570059,28124778,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493,35126298,35557673,..
Myanmar,MMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.7626495361328,99.8293304443359,102.38102722168,103.697303771973,104.437133789062,105.169502258301,106.169532775879,108.062278747559,108.319793701172,109.490142822266,..,..,..,115.448463439941,..,119.916152954102,121.799392700195,120.214569091797,..,..,..,..,..,..,..
Myanmar,MMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,40.303840637207,41.8484497070312,42.1795806884766,45.0282783508301,45.6932487487793,47.5437698364258,47.3708114624023,49.9790115356445,49.9621315002441,50.8663902282715,..,..,..,57.1178512573242,..,67.7588500976562,72.3457412719727,77.0191497802734,..,..,..,..,..,..,..
Myanmar,MMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,11.6847896575928,..,..,..,..,..,11.0508098602295,..,..,..,14.3246002197266,13.7377004623413,..,..,..,..,..,20.3723297119141,..,..,..,..,..,..,..
Myanmar,MMR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,78.5111236572266,78.6851806640625,80.3358001708984,82.6052398681641,..,88.9601821899414,90.0776901245117,92.2453308105469,92.6332778930664,93.7378997802734,..,..,..,..,..,..,..,105.356811523438,..,..,..,..,..,..,..
Myanmar,MMR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,36.4159507751465,37.2439002990723,37.1637992858887,41.943000793457,41.0697708129883,42.610538482666,40.8288383483887,..,45.4112815856934,45.8741302490234,..,..,..,54.1289100646973,..,60.7176704406738,68.8656005859375,73.7979125976562,..,..,..,..,..,..,..
Myanmar,MMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,90.3600006103516,..,84.7799987792969,..,95.8142859113662,89.0699996948242,93.527395549521,..,..,..,..,..
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.787440001964569,..,..,..,..,..,2.16652989387512,1.99249005317688,1.99976003170013,..,..,..,..,..,..
Myanmar,MMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,5.38150978088379,..,..,..,..,..,10.1906204223633,10.1159400939941,9.74240970611572,..,..,..,..,..,..
Myanmar,MMR,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.39294,10.30288,..,..,..,..,..,..,..
Myanmar,MMR,"Children out of school, primary",SE.PRM.UNER,320916,420356,297882,311270,259350,221922,366449,89894,79238,65967,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Children out of school, primary, female",SE.PRM.UNER.FE,136076,171756,109144,116039,81873,76842,..,6653,13676,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Children out of school, primary, male",SE.PRM.UNER.MA,184840,248600,188738,195231,177477,145080,..,83241,65562,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.961210012435913,0.964699983596802,0.967809975147247,0.966489970684052,0.986660003662109,0.982299983501434,..,..,0.991249978542328,1.00769996643066,..,..,..,0.988409996032715,..,1.01693999767303,1.00469994544983,1.01078999042511,..,..,..,..,..,..,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,141.525660705722,146.598390364449,224.292688912409,224.508811413327,252.685193060728,303.495087119254,419.375780725042,658.442487229705,758.442935789255,1010.53417343401,1213.62898703376,1202.6658960055,1199.09561597055,1293.00042319714,1166.73305547935,1229.19713491328,1272.82241815234,1298.21310327675,1425.98954241668,1490.21683599469,1242.7213439951,1158.05005055976,1233.19666209269,1359.05001560107,..
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.64,60.925,61.196,61.443,61.72,62.026,62.367,56.364,63.095,63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889,67.095,..
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.7107064116875,27.8849700456368,28.0568026064444,28.2256085278922,28.390792243762,28.5517581878355,28.7079107938945,28.8586544957208,29.0033937270962,29.1415329218024,29.2724765136213,29.3956289363345,29.5103946237239,29.6164342116462,29.7166821191682,29.8129165582094,29.9051727703437,29.993574050729,30.0782436945232,30.1593049968842,30.2368812529698,30.311095757938,30.3820718069466,30.4499084074136,..
Myanmar,MMR,"Population, total",SP.POP.TOTL,45771139,46232653,46667192,47068772,47438365,47785135,48125043,48390793,48660459,49024382,49419820,49837446,50262658,50681634,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787,54133798,54500091,..
Philippines,PHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.305671691895,102.620742797852,102.732582092285,102.275131225586,101.720321655273,100.087287902832,100.310913085938,101.465858459473,102.759162902832,..,..,..,..,104.629987793486,103.408354699272,101.721937186986,99.3666730080757,94.5541345217085,93.0076871274695,93.2822386485839,88.8345145801337,90.6131438325611,92.4462107015215,94.0330906383194,..
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,70.5786285400391,74.9138336181641,76.8219680786133,78.5408630371094,78.3063812255859,76.9573211669922,77.0709991455078,78.008903503418,80.1762771606445,..,..,..,..,81.5640314318642,82.0085254812081,82.7837574272484,80.9227600097656,79.3622469757001,85.3821865979599,87.9419879481158,85.8666475631511,92.291271176651,91.5493424610693,85.2945085684493,..
Philippines,PHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,28.6476802825928,28.3481502532959,27.230110168457,26.5457592010498,25.823429107666,26.2468109130859,..,27.1289901733398,26.6055793762207,27.7549235195177,29.0709151463153,29.6298942276846,31.8704183328366,33.8741923214799,35.8745887819664,38.3447414525513,33.6841018682349,28.1166228592308,30.0548680110365,31.6317598507085,33.6166173848126,38.4011392706768,44.2394203278519,47.4134996154186,..
Philippines,PHL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.339241027832,89.2527008056641,89.1121368408203,89.4970779418945,89.3915023803711,86.9358367919922,86.2530288696289,87.6159896850586,87.427116394043,..,..,..,..,91.613168283387,..,..,102.472218991344,108.332597491727,99.3735347463562,95.457347048022,89.076533199905,86.3317340860138,77.2485372465695,91.4486011868973,..
Philippines,PHL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,64.0594787597656,65.0148315429688,68.1813583374023,77.2737579345703,74.1895523071289,70.722297668457,64.8881683349609,77.0017929077148,74.0978469848633,..,..,..,..,76.1457584981391,..,..,72.9995342379945,76.3291610991428,79.4044238396462,81.7889755279292,85.7914115393952,97.3618744860042,92.2723546120706,84.7512943826576,..
Philippines,PHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,92.5899963378906,..,..,..,..,95.4199981689453,..,97.0899963378906,..,..,96.4000015258789,..,98.1800003051758,..,..,..,96.2799987792969,98.4700012207031,..,..,..,..,..
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.92463994026184,2.89222002029419,2.93517994880676,2.46983003616333,2.32806992530823,2.42579007148743,2.48518991470337,2.58282995223999,2.53777003288269,..,..,..,..,2.66454238129968,2.83052303785203,3.30128109042443,3.96384087403915,3.85502760745456,3.40748649142134,3.85829051308063,3.87249754784633,3.57960089528426,3.6236863467978,3.92501087473821,3.96922646675346
Philippines,PHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.9159097671509,14.0689296722412,14.380220413208,12.7508497238159,12.4223604202271,13.2685298919678,13.6670198440552,14.4419898986816,13.2111597061157,..,..,..,..,15.5159407407407,15.1455329623945,16.6420963421947,19.5904269552239,18.6920129280595,18.1630919978121,16.8932648780488,16.6816593430981,15.6964005295008,16.7279840736522,16.5494857826479,15.1952376979373
Philippines,PHL,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,9.08819,8.92556,9.83623,8.84724,8.90511,..,8.8309,9.19364,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Children out of school, primary",SE.PRM.UNER,1722199,1691305,1754918,1788500,1731449,1908174,1901756,1817138,1610637,..,..,..,..,1372966,1475549,1508140,1494425,1518961,1285015,1198429,1731428,1531686,1470794,1616165,..
Philippines,PHL,"Children out of school, primary, female",SE.PRM.UNER.FE,723926,678568,730731,735391,691052,775186,772198,731263,656571,..,..,..,..,589308,647519,693480,717659,760456,677713,659896,906898,815464,804214,872062,..
Philippines,PHL,"Children out of school, primary, male",SE.PRM.UNER.MA,998273,1012737,1024187,1053109,1040397,1132988,1129558,1085875,954066,..,..,..,..,783658,828030,814660,776766,758505,607302,538533,824530,716222,666580,744103,..
Philippines,PHL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03031003475189,1.02637994289398,1.02481997013092,1.02566003799438,1.03018999099731,1.0278400182724,1.02347004413605,1.02131998538971,1.01779997348785,..,..,..,..,1.01531004905701,1.00727999210358,1.00882005691528,1.01848995685577,1.02580893039703,1.02519476413727,1.0238698720932,1.02612137794495,..,..,..,..
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,969.530611744453,1014.90879320106,1027.2301192843,1099.63013023758,1220.46018559867,1426.14649179546,1712.65543282793,1959.29233534978,1864.45043406471,2162.91375885614,2383.91892522087,2614.61644401308,2781.27957677397,2866.83803761407,2909.85818010301,2985.19564024046,3038.12124959289,3168.51036609727,3400.78949767074,3227.57910235199,3484.38593882819,3548.06930572116,3804.08274131097,3984.8315387656,..
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.829,67.886,68.049,68.301,68.423,68.172,68.549,68.643,68.631,68.883,69.096,69.237,69.283,69.311,69.45,69.49,69.966,69.761,69.68,70.097,66.675,69.472,69.833,69.946,..
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.5375185608843,39.9553922931877,40.3928506135438,40.8507057988121,41.3297701258519,41.8308558715226,42.3470499959497,43.1547492407016,44.3356772609527,45.5208176726647,46.6833632464759,47.9182784810426,49.1313688766206,50.2392400212368,51.1549047745227,51.9114748151175,52.6010482354344,53.2088897464754,53.7157859948017,54.1077719895977,54.4504102510776,54.7902343568327,55.1242716168851,55.4520983215477,..
Philippines,PHL,"Population, total",SP.POP.TOTL,81401488,83068889,84731835,86394504,88015962,89508986,91075184,92699095,94384250,96337125,98248614,100175512,102076336,103767130,105312992,106735719,108119693,109465287,110804683,112081264,113100950,113964338,114891199,115843670,..
Singapore,SGP,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.773205741627,100.626953870432,100.261866636903,100.692578354355,100.53590938338,99.8746450408043,99.5780376637324,100.245139192048,..,..
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.745868589242,107.472873863465,105.745250914262,104.621987875083,103.115839213946,102.951274385922,103.009804103267,103.082801906213,..,..
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,93.2696812803906,95.9817452372883,101.99681244982,..,..,..,83.9409778236648,84.7929138455372,88.8864453410769,91.0889904414776,93.134767179468,97.0989103061521,98.02222650098,97.2886546863037,..,..
Singapore,SGP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7892735075682,99.2582396574138,99.9218336317103,98.0779511104631,101.401398882906,100.557975999389,99.6337388049726,96.8465629805147,..,..
Singapore,SGP,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.366446134097,104.631813586999,99.6465888137677,100.15980924357,100.356246864024,97.7593718580935,101.394644762637,101.576902567228,..,..
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,95.8600006103516,96.1900024414062,96.370002746582,96.5500030517578,96.7200012207031,96.8300018310547,97.0500030517578,97.1999969482422,97.3399963378906,97.4800033569336,97.129997253418,97.6500015258789,..,..,..,..
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.54250001907349,3.87852001190186,3.98194003105164,3.65276002883911,3.19596004486084,2.85911989212036,2.94673991203308,2.76460003852844,3.01012992858887,3.08044004440308,3.03077006340027,3.07084989547729,2.85435009002686,3.01358665503678,2.99161870509909,2.94466258946576,2.87916382421742,2.85314011573792,2.72783994674683,2.69227004051208,2.82732009887695,2.47478008270264,2.1037700176239,2.19099857819757,..
Singapore,SGP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,21.5566596984863,21.4160709381104,24.7598304748535,22.7444095611572,22.2787895202637,22.5367794036865,23.2322902679443,30.0994091033936,21.852970123291,18.5717296600342,28.8618392944336,31.3717498779297,28.8391494750977,20.4744008205012,17.6953756282711,17.5508480540502,17.2535211267606,20.7195301055908,19.4742603302002,19.1947708129883,11.4717397689819,15.1349296569824,14.0704202651978,12.8611152384608,11.9934514626219
Singapore,SGP,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,13.99204,15.6371,16.53481,..,..,..,..,..,..,21.63771,..,..,..,..,..,..,..,..
Singapore,SGP,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4231993908761,71.8498302177468,476,235.85038467258,268.119291853829,1520,2201,504,..,..
Singapore,SGP,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150,..,..,827,920,287,..,..
Singapore,SGP,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,326,..,..,693,1281,217,..,..
Singapore,SGP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.995970010757446,0.994949996471405,0.995630025863647,0.9966099858284,0.996010005474091,..,..,..,..,..
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,21699.7414868907,22159.8373710639,23730.3840054566,27608.080013423,29961.3172812732,33768.4528234651,39432.8860198877,40008.5720489092,38926.8054365453,47236.683084953,53891.4570264372,55547.5553077786,56967.4257940383,57564.8023114977,55645.6068614606,57005.5887176547,61236.251270627,66881.6067035265,65952.0378959293,61410.0792630788,80056.1288247844,90299.0694637269,85412.230345235,90674.066632628,..
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.2512195121951,78.5512195121951,79.0390243902439,79.490243902439,79.990243902439,80.1414634146341,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098,83.5951219512195,83.5439024390244,83.0926829268293,82.8951219512195,83.0975609756098,83.3463414634146,..
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,"Population, total",SP.POP.TOTL,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,5685807,5453566,5637022,5917648,6036860,..
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,95.3342666625977,96.070182800293,..,97.9626998901367,98.4672393798828,98.4360427856445,97.8308029174805,96.5354995727539,93.5188827514648,89.2488479614258,95.6526031494141,96.4982681274414,97.1840591430664,103.479377746582,103.333457946777,104.941299438477,101.863590810489,102.013545184574,103.012241063391,103.859900460568,103.619796585158,104.833004394528,102.574975655738,101.004223573604,100.728168483387
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,64.0281982421875,65.5458221435547,..,67.444221496582,71.8262786865234,71.6298599243164,75.7808074951172,75.2078475952148,76.6007080078125,78.3943786621094,86.9894790649414,85.5365295410156,83.854850769043,123.525459289551,124.330596923828,122.563217163086,79.5062371844027,80.6045305135668,81.7206425877734,82.3668560969625,84.6644528199547,88.0661686868399,93.3356315272258,92.507325535959,92.0872315506486
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,38.9344787597656,40.1257095336914,41.1551513671875,42.1445999145508,44.3367195129395,44.1761817932129,47.55419921875,46.3521308898926,46.2023391723633,46.3783774485726,52.7332765596589,50.7403100613359,49.6879408184566,49.9091820021394,45.713134717198,49.3227291503798,47.427491541895,46.1667791174286,44.9880040072053,42.5900878816865,43.4690405127808,43.29484965617,45.4407811172674,44.9845744019321,49.0776442074561
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.1202621459961,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.5465393066406,97.2662200927734,99.0766391982771,100.602278927941,101.046773083353,104.886385919859,102.096899824548,102.552313493182,107.071112896746
Thailand,THA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.1599502563477,82.4216537475586,80.4054718017578,82.242398673325,85.6530659577884,87.78733266172,89.3823174686953,91.433239287936,96.4315653736608,102.798551904486,95.7452513487135
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,93.5100021362305,..,..,..,..,96.4300003051758,..,..,93.6999969482422,..,92.870002746582,91.9800033569336,..,93.7699966430664,91.2699966430664,..,..,91.0999984741211,..,..,..
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.81787014007568,3.86491990089417,3.72561001777649,4.03088998794556,3.93859004974365,4.05038022994995,3.60314989089966,3.50850009918213,3.86193990707398,3.50846004486084,4.80556011199951,4.53672981262207,4.12401008605957,3.91917751852112,3.86397622727286,3.76761756770937,3.46532147640365,3.19769395901619,3.02221411183282,3.15314171737183,2.98212428478268,2.61187022798634,2.52122219628772,..,..
Thailand,THA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,24.241340637207,16.2229309082031,20.8663501739502,21.457670211792,20.5468196868896,22.0027904510498,18.4846706390381,18.1628494262695,18.1783008575439,16.222620010376,22.6302394866943,21.3967990875244,19.1255207061768,20.5354099009901,20.6230990291262,19.8021649855908,18.3623674307219,17.1662098360656,17.0142333333333,15.431959375,14.691722834279,14.6416516129032,14.1862982731554,13.0909885057471,12.6170836997362
Thailand,THA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,15.43465,..,..,14.77554,..,..,..,7.03937,8.44554,14.0318,14.22716,18.40935,17.99841,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,258941,288540,358347,420969,..,..,..,..,..,..,..,156065.117625853,12414.6021045428,25370.8689756161,17935.7428231146,22896.893101478,14086.2694955701,72337.8050472792,24588,36067
Thailand,THA,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,110897,138637,193638,227875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23928,27087
Thailand,THA,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..,..,..,148044,149903,164709,193094,..,..,..,..,..,..,..,..,..,..,..,..,..,..,660,8980
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.976549983024597,0.985090017318726,..,1.01288998126984,1.00288999080658,1.01591002941132,1.02389001846313,1.02392995357513,1.02934002876282,1.02680003643036,1.02875995635986,1.0271600484848,1.03692996501923,1.03778004646301,0.953830003738403,0.999880015850067,0.993813335895538,1.02044188976288,0.995571434497833,0.995733320713043,1.01338183879852,1.02751123905182,..,..,..
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,1889.93432467144,2089.75183111554,2347.54001286066,2641.56268717857,2867.70383436062,3331.32043511773,3918.52817434581,4309.13509292986,4135.43986952819,4973.86288823778,5373.6232832898,5725.52802835463,6018.08244729255,5801.1978916205,5688.85335397884,5833.57715617098,6413.09182530343,7099.77650081458,7605.69657797759,6985.64393892574,7057.20754802279,6909.35281815827,7195.10130919449,7346.62022142185,..
